questionNumber,team,payType,answer,question,points,include,multipleAnswers,correctAnswer,correct,score
Q08,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,A Team Has No Name,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,That’s what I do: I drink and I know things.,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Davis the Bastard of Voltron,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Bri-Enne Of Green Gables,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Lil' Jon Snow White,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,"Ser Dunton, Knight of the Laughing Tree",Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,The House of Lesbian Poets,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,The Ed Sheeran Fan Club,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Aaron on the Throne,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,"Breaker of Fasts, Mother of Brunches",Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Enjol-Raki,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Just Here for CleganeBowl,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Lady Stoneheart,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Arya Dead Yet?,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,"S'now way, Jose!",Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Tormund's Member Rewards Club,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Bronn Swanson,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Matton Of The Hounds,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Sept of Baylor was an Inside job,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Ser Hand Rale of House Bannister,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q08,Lady Kristi of the House of Brooks,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Mountain Mellon Crushers,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Bronn: The Decision,Paying,Dies,Davos Seaworth,2.0,true,false,Lives,false,0.0
Q08,Lord Ben-ish,Paying,Lives,Davos Seaworth,2.0,true,false,Lives,true,2.0
Q20,Bri-Anne,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,No Ygrittes,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,A Girl Has No Team Name,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Sword Swallowers through and through,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,A Wizard of Cersei,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Flea Bottom Feeders,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Safari Ary,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Sand Snake Realness,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Little Fingers’ Little Finger,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Stark Raving Mad,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Lady Elizabeth of House Wray,Free,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Dany Snow,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,All Bronn and no brains,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Xander's Dragons,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,House Magnus,Free,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Stop Dragon My Horse Heart Around,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,A Team Has No Name,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,That’s what I do: I drink and I know things.,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Davis the Bastard of Voltron,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Bri-Enne Of Green Gables,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Lil' Jon Snow White,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,"Ser Dunton, Knight of the Laughing Tree",Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,The House of Lesbian Poets,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,The Ed Sheeran Fan Club,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Aaron on the Throne,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,"Breaker of Fasts, Mother of Brunches",Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Enjol-Raki,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Just Here for CleganeBowl,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Lady Stoneheart,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Arya Dead Yet?,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,"S'now way, Jose!",Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Tormund's Member Rewards Club,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Bronn Swanson,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Matton Of The Hounds,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Sept of Baylor was an Inside job,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Ser Hand Rale of House Bannister,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Lady Kristi of the House of Brooks,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Mountain Mellon Crushers,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q20,Bronn: The Decision,Paying,Lives,Tormund,1.0,true,false,Lives,true,1.0
Q20,Lord Ben-ish,Paying,Dies,Tormund,1.0,true,false,Lives,false,0.0
Q47,Bri-Anne,Paying,Arya Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,No Ygrittes,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,A Girl Has No Team Name,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Sword Swallowers through and through,Paying,Arya Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,A Wizard of Cersei,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Flea Bottom Feeders,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Safari Ary,Paying,Daenerys Targaryen,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Sand Snake Realness,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Little Fingers’ Little Finger,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Stark Raving Mad,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Lady Elizabeth of House Wray,Free,Varys,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Dany Snow,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,All Bronn and no brains,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Xander's Dragons,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,House Magnus,Free,Varys,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Stop Dragon My Horse Heart Around,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,A Team Has No Name,Paying,Daenerys Targaryen,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,That’s what I do: I drink and I know things.,Paying,Daenerys Targaryen,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Davis the Bastard of Voltron,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Sansa Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Bri-Enne Of Green Gables,Paying,Bran Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Lil' Jon Snow White,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"Ser Dunton, Knight of the Laughing Tree",Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,The House of Lesbian Poets,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,The Ed Sheeran Fan Club,Paying,Sansa Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Aaron on the Throne,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"Breaker of Fasts, Mother of Brunches",Paying,Sansa Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Enjol-Raki,Paying,Bran Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Just Here for CleganeBowl,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Lady Stoneheart,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Arya Dead Yet?,Paying,Arya Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,"S'now way, Jose!",Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Tormund's Member Rewards Club,Paying,Arya Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Bronn Swanson,Paying,Arya Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Matton Of The Hounds,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Sept of Baylor was an Inside job,Paying,Samwell Tarly,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Ser Hand Rale of House Bannister,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Lady Kristi of the House of Brooks,Paying,Jon Snow,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Mountain Mellon Crushers,Paying,Tyrion Lannister,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",true,3.0
Q47,Bronn: The Decision,Paying,Varys,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q47,Lord Ben-ish,Paying,Sansa Stark,Pick the last character on this list that we see before the final credits roll.,3.0,true,true,"Jon Snow, Tyrion Lannister",false,0.0
Q07,Bri-Anne,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,No Ygrittes,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,A Girl Has No Team Name,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Sword Swallowers through and through,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,A Wizard of Cersei,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Flea Bottom Feeders,Paying,Lives,Cersei Lannister,2.0,true,false,Lives,true,2.0
Q07,Safari Ary,Paying,Lives,Cersei Lannister,2.0,true,false,Lives,true,2.0
Q07,Sand Snake Realness,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Little Fingers’ Little Finger,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Stark Raving Mad,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Lady Elizabeth of House Wray,Free,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Dany Snow,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,All Bronn and no brains,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Xander's Dragons,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,House Magnus,Free,Lives,Cersei Lannister,2.0,true,false,Lives,true,2.0
Q07,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Stop Dragon My Horse Heart Around,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,A Team Has No Name,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,That’s what I do: I drink and I know things.,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Davis the Bastard of Voltron,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Bri-Enne Of Green Gables,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Lil' Jon Snow White,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"Ser Dunton, Knight of the Laughing Tree",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,The House of Lesbian Poets,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,The Ed Sheeran Fan Club,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Aaron on the Throne,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"Breaker of Fasts, Mother of Brunches",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Enjol-Raki,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Just Here for CleganeBowl,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Lady Stoneheart,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Arya Dead Yet?,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,"S'now way, Jose!",Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Tormund's Member Rewards Club,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Bronn Swanson,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Matton Of The Hounds,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Sept of Baylor was an Inside job,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Ser Hand Rale of House Bannister,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Lady Kristi of the House of Brooks,Paying,Lives,Cersei Lannister,2.0,true,false,Lives,true,2.0
Q07,Mountain Mellon Crushers,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Bronn: The Decision,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q07,Lord Ben-ish,Paying,Dies,Cersei Lannister,2.0,true,false,Lives,false,0.0
Q43,Bri-Anne,Paying,Drogon,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,No Ygrittes,Paying,Drogon,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,A Girl Has No Team Name,Paying,None of them Die,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,Sword Swallowers through and through,Paying,Rhaegal,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,A Wizard of Cersei,Paying,Ghost,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,Flea Bottom Feeders,Paying,Drogon,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,Safari Ary,Paying,None of them Die,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
Q43,Sand Snake Realness,Paying,Ghost,Pick a creature that dies,2.0,true,true,"Nymeria, They all Die",false,0.0
